uuid,site_code,DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt,AtlasSci_DO,AtlasSci_FloatCond
6f555896-2ffe-4270-86d4-1c4bb9afe9a9,south_fork_0,2025-06-12 13:45:27,775.3,175.2,15.7,,,
bfcb9542-7e22-4b35-a9b3-4a1cb3d11e0e,south_fork_0,2025-06-12 14:00:30,765.3,176.5,15.7,,,
e4f9ef6f-5c43-40d4-947d-57fe3ab9d67c,south_fork_0,2025-06-12 14:15:27,757.5,176.0,15.7,,,
0638af55-1f9e-4928-aead-c41751165fc2,south_fork_0,2025-06-12 14:30:28,753.2,182.8,15.7,,,
45e99b39-5cd3-4110-b3fd-e7355c1abc40,south_fork_0,2025-06-12 14:45:28,734.2,189.8,15.8,,,
247f94bf-ba04-43a9-97d9-bbb4967e5e9c,south_fork_0,2025-06-12 15:00:30,627.5,190.2,15.8,,,
d655d92f-a671-4a27-9c9d-5b1fbe9c77e3,south_fork_0,2025-06-12 15:15:27,556.5,191.5,15.9,,,
bba54921-2831-4e62-aa72-96c8dd826d69,south_fork_0,2025-06-12 15:30:28,535.0,191.0,16.0,,,
76fa79fa-ee63-4378-a38a-29e9338520dc,south_fork_0,2025-06-12 15:45:28,525.0,190.3,16.1,,,
62af14d3-18fb-4010-8f68-41b158fb4904,south_fork_0,2025-06-12 16:00:27,514.3,191.2,16.2,,,
88a4b4de-c0e7-4b94-a765-51f5f04a894c,south_fork_0,2025-06-12 16:15:27,511.2,192.0,16.3,,,
f542ddda-0c40-44b7-9061-7c9355be5452,south_fork_0,2025-06-12 16:30:27,507.5,192.2,16.3,,,
c4671dcb-8362-4fd9-977a-8f3bac6fe5bb,south_fork_0,2025-06-12 16:45:27,500.8,191.8,16.4,,,
80c284d5-2f8a-444d-be1a-ad82aeebd4db,south_fork_0,2025-06-12 17:00:27,498.2,191.5,16.5,,,
237ddf2e-b563-4041-809c-7ddbcaf7f1e2,south_fork_0,2025-06-12 17:15:27,495.8,192.8,16.5,,,
c86cbd51-2c01-4936-8eb8-1abbb53cb9ad,south_fork_0,2025-06-12 17:30:27,494.7,192.8,16.6,,,
9f4e398b-e45e-4d38-a0b5-8e09db6347dc,south_fork_0,2025-06-12 17:45:27,493.8,191.8,16.6,,,
e292c569-64e3-4703-ac04-8be45811052c,south_fork_0,2025-06-12 18:00:28,494.5,192.0,16.7,,,
60ab6041-f657-4ce5-a8fa-8ed4c9e19381,south_fork_0,2025-06-12 18:15:27,492.7,193.0,16.7,,,
da65f7a1-cbc9-4266-8b3f-e10cab4704c5,south_fork_0,2025-06-12 18:30:27,494.3,192.5,16.7,,,
9065fa2e-ca2e-4ea8-b363-965c966a5330,south_fork_0,2025-06-12 18:45:27,492.5,193.0,16.8,,,
5299e1e5-0cdf-4531-9c4c-29749c0903ed,south_fork_0,2025-06-12 19:00:27,494.0,192.8,16.9,,,
a34770d8-5f0f-4ee1-a48a-39e200b3af57,south_fork_0,2025-06-12 19:15:27,493.0,193.5,16.9,,,
228ff7b3-b606-4eb3-8757-836c81610793,south_fork_0,2025-06-12 19:30:27,490.0,192.8,16.9,,,
ebb21ff4-6ba3-4ba7-823a-efe35967c76b,south_fork_0,2025-06-12 19:45:27,489.8,192.7,17.0,,,
00fd4436-c907-49b5-a1d3-f563be7466e0,south_fork_0,2025-06-12 20:00:27,489.0,193.0,17.0,,,
346def38-fdbe-49c1-8d71-e37ca6124304,south_fork_0,2025-06-12 20:15:27,489.0,193.0,17.0,,,
2dc5505c-65ed-4c0f-a8f7-729e16e4f20f,south_fork_0,2025-06-12 20:30:27,487.8,193.5,17.0,,,
6785f210-3e66-4b59-a540-663973d44f1c,south_fork_0,2025-06-12 20:45:27,487.5,194.0,17.0,,,
640b4271-a05a-435d-8183-9a3ace59e953,south_fork_0,2025-06-12 21:00:27,487.5,193.7,17.0,,,
7b515c34-3024-4fa9-a582-8733f2fe4e39,south_fork_0,2025-06-12 21:15:28,488.2,193.7,17.1,,,
a55317fd-8020-462f-b4a1-f11d094ae41a,south_fork_0,2025-06-12 21:30:27,486.8,194.3,17.1,,,
2fcc8104-1bb7-4921-98d2-ba98f6458a0d,south_fork_0,2025-06-12 21:45:28,485.8,193.5,17.1,,,
e134b016-bc61-4d76-96b3-270fee74071e,south_fork_0,2025-06-12 22:00:31,486.8,193.2,17.1,,,
c3c5f1c8-0d82-49f9-82e1-9f2ccbeef3b0,south_fork_0,2025-06-12 22:15:27,487.2,192.0,17.1,,,
f1c80766-08e9-4a4f-8274-f1c0dc5c7828,south_fork_0,2025-06-12 22:30:31,489.8,192.2,17.2,,,
1559230a-84e3-41a7-bb6b-a7a4567d323c,south_fork_0,2025-06-12 22:45:28,490.3,192.3,17.2,,,
9ca59dcd-d653-4183-9d14-d071685b6571,south_fork_0,2025-06-12 23:00:28,490.8,192.2,17.3,,,
c0735469-30dd-4bdf-94aa-01042243a674,south_fork_0,2025-06-12 23:15:28,492.7,192.3,17.3,,,
99234f9e-24fc-4e4c-bd0c-ab0647ea0e23,south_fork_0,2025-06-12 23:30:28,490.7,192.8,17.4,,,
df67795c-7443-474f-8dbc-4060bb261632,south_fork_0,2025-06-12 23:45:27,490.3,192.0,17.38,,,
a1891a7d-1646-4b11-ac17-0d401814ced5,south_fork_0,2025-06-13 00:00:27,493.7,192.5,17.3,,,
a28c29e5-9e31-4b9f-88d6-5b4744b41a15,south_fork_0,2025-06-13 00:15:27,488.8,192.8,17.3,,,
b8dfae97-518a-46d0-82df-92ef923f7a61,south_fork_0,2025-06-13 00:30:27,487.7,192.8,17.3,,,
58fedf23-9a99-4a94-b905-72a7f2e72602,south_fork_0,2025-06-13 00:45:28,485.2,192.3,17.3,,,
5ba62f47-51b9-4cf2-8b2e-da8aafdf87dc,south_fork_0,2025-06-13 01:00:28,485.0,192.7,17.3,,,
eb8b80ed-2b96-4778-b15a-6a72b0b813ea,south_fork_0,2025-06-13 01:15:27,485.2,191.5,17.3,,,
24b70497-d3b2-4874-b3cf-fc252f3c0852,south_fork_0,2025-06-13 01:30:28,483.7,191.3,17.2,,,
f7cf3f32-c5d0-45a9-b6a0-4287ba88a010,south_fork_0,2025-06-13 01:45:27,484.0,191.8,17.1,,,
bbe54e98-9851-4ffe-9ac8-8e51fa83968e,south_fork_0,2025-06-13 02:00:30,480.3,191.7,17.0,,,
41c010a9-6eb9-42c5-8a69-481908377459,south_fork_0,2025-06-13 02:15:27,479.8,191.5,17.0,,,
dcba6077-c9ea-489a-8a5f-5e7240648dce,south_fork_0,2025-06-13 02:30:27,478.3,192.3,16.9,,,
635bdeb0-4e75-4a82-874f-a6941fd5a527,south_fork_0,2025-06-13 02:45:28,476.3,192.3,16.9,,,
14390b93-6091-4e75-b42d-693403bf4eb2,south_fork_0,2025-06-13 03:00:27,476.0,191.5,16.9,,,
450e375c-a640-4ff2-ab60-3be95304b86a,south_fork_0,2025-06-13 03:15:27,474.2,191.7,16.9,,,
dc11c5fe-795c-4918-a9a6-5b63b513ddd3,south_fork_0,2025-06-13 03:30:27,472.3,191.3,16.9,,,
2c1c748c-5d3b-41b1-83cb-d9fa82260247,south_fork_0,2025-06-13 03:45:27,471.0,192.0,16.9,,,
620339d0-cc0d-4658-868a-f7f2bc5fbeb9,south_fork_0,2025-06-13 04:00:27,472.2,190.8,16.9,,,
e2ec86f1-a21b-4c2a-ba7d-a6ac71137f92,south_fork_0,2025-06-13 04:15:27,470.2,191.2,16.87,,,
49caa85f-1c24-478a-bc64-bad6ac851b5e,south_fork_0,2025-06-13 04:30:27,469.5,192.3,16.9,,,
9248646e-733a-4efb-92a8-84766d5ceabe,south_fork_0,2025-06-13 04:45:27,468.5,192.2,16.9,,,
558d3720-1d01-4637-ae97-f5673279a5db,south_fork_0,2025-06-13 05:00:28,467.8,192.0,16.9,,,
3982b514-2419-436c-ab2e-8d3ca61e31e1,south_fork_0,2025-06-13 05:15:27,467.8,191.2,16.83,,,
e9a67867-a298-4bcd-b51f-d974ec9bd4da,south_fork_0,2025-06-13 05:30:28,467.0,192.3,16.8,,,
1027dc24-b666-4154-81a5-2d32114b6723,south_fork_0,2025-06-13 05:45:32,465.7,193.3,16.8,,,
e39d2b4c-a58a-4a25-b4d6-7796ef3857fd,south_fork_0,2025-06-13 06:00:28,460.0,195.0,16.8,,,
711d0cbf-851c-4413-af49-9530f6ed3cc5,south_fork_0,2025-06-13 06:15:27,442.5,196.7,16.9,,,
1759a495-01a7-4c46-821e-17ec23822781,south_fork_0,2025-06-13 06:30:28,430.5,192.7,17.0,,,
9f7fca5f-80f4-4163-874b-9573313743ff,south_fork_0,2025-06-13 06:45:27,440.0,192.8,16.9,,,
28415707-b3ed-4d89-a4d6-36d1526b3096,south_fork_0,2025-06-13 07:00:28,449.8,192.5,16.9,,,
a7b42ed4-eb7d-4a2d-99ea-a87c9a4cd365,south_fork_0,2025-06-13 07:15:27,454.0,193.0,16.8,,,
98a2a41e-6c2d-4d13-aed6-8da19b4d7a96,south_fork_0,2025-06-13 07:30:27,458.2,192.7,16.8,,,
e94bb987-99b2-4d69-868f-80b997812859,south_fork_0,2025-06-13 07:45:27,459.0,192.3,16.7,,,
7a2d660d-0b1d-4091-8c57-5abbb33ef25c,south_fork_0,2025-06-13 08:00:27,460.8,191.3,16.7,,,
62f56de0-32a7-4a03-85ba-fab0581ca279,south_fork_0,2025-06-13 08:15:27,461.0,192.0,16.7,,,
b0926d6e-e93c-44cb-af18-2b81795a2abc,south_fork_0,2025-06-13 08:30:27,459.8,191.5,16.8,,,
331ddd5d-d6d4-4ae9-87fe-a16952af34bb,south_fork_0,2025-06-13 08:45:27,460.2,191.8,16.8,,,
1694424a-7ef9-4a3f-8036-d24c4a9f6924,south_fork_0,2025-06-13 09:00:27,462.2,194.0,16.7,,,
084d3d03-a69b-4eab-92a7-12c2163eab9a,south_fork_0,2025-06-13 09:15:28,465.3,192.3,16.9,,,
75a40280-967a-443d-923d-6baff7bf04a6,south_fork_0,2025-06-13 09:30:27,474.0,193.5,17.4,,,
f06e4e96-5bd3-41ac-bf48-08113e4f1a27,south_fork_0,2025-06-13 09:45:27,466.2,191.8,17.1,,,
7c834a0d-4de6-4e99-a536-0ec96f068702,south_fork_0,2025-06-13 10:00:27,468.3,192.3,16.9,,,
14d3fa08-9172-4282-bd07-aaf74838bcaf,south_fork_0,2025-06-13 10:15:27,467.0,190.7,16.8,,,
a165ea8c-5b41-4ef0-8202-eecec2296514,south_fork_0,2025-06-13 10:30:27,468.0,190.0,16.7,,,
7780e25e-c73c-42e2-b1d5-0354d1f5f448,south_fork_0,2025-06-13 10:45:27,467.0,191.2,16.7,,,
18a7784b-2062-4832-ab41-48db18c972a4,south_fork_0,2025-06-13 11:00:27,469.8,190.0,16.7,,,
9813d59d-ae29-40b9-9a91-76e761857191,south_fork_0,2025-06-13 11:15:27,469.2,191.8,16.6,,,
d0a40bd8-7246-441b-92b6-70826baac189,south_fork_0,2025-06-13 11:30:27,458.0,191.3,16.7,,,
39a7246b-16ef-414c-8f7d-b6696dbc9ca5,south_fork_0,2025-06-13 11:45:27,462.3,191.0,16.7,,,
8b8b49d5-9675-4507-a106-61d17c1b91e4,south_fork_0,2025-06-13 12:00:27,464.8,190.0,16.6,,,
38504222-2580-4207-8fd6-b9fe2eac41fd,south_fork_0,2025-06-13 12:15:27,465.2,190.8,16.6,,,
f6224ad6-7f49-4aa1-9625-3b7a16ff4ead,south_fork_0,2025-06-13 12:30:27,464.8,190.5,16.6,,,
c7d07c84-30a5-420e-a9d8-5910693d749a,south_fork_0,2025-06-13 12:45:27,465.5,191.2,16.6,,,
29e3304d-1379-409b-8729-f01125c76562,south_fork_0,2025-06-13 13:00:27,464.8,190.5,16.6,,,
f58f20f7-8374-4067-a5a4-052b0ca4056c,south_fork_0,2025-06-13 13:15:27,465.0,192.2,16.6,,,
a69d37c0-1a70-4748-918a-37599a60c638,south_fork_0,2025-06-13 13:30:27,463.8,191.8,16.6,,,
1ab4ac1a-1cbc-4062-9bd0-32b38a6be514,south_fork_0,2025-06-13 13:45:27,458.5,192.3,16.6,,,
47aafee9-53b5-4ab4-bebf-e78326e87070,south_fork_0,2025-06-13 14:00:28,457.0,192.3,16.6,,,
71b4e211-33e5-47cc-b581-f4904fe4060e,south_fork_0,2025-06-13 14:15:27,453.0,192.8,16.6,,,
7fbabded-3f75-4921-a433-485eb897d840,south_fork_0,2025-06-13 14:30:27,451.8,191.3,16.6,,,
fa9c5aaa-b567-4203-8bc7-29e21d756722,south_fork_0,2025-06-13 14:45:28,453.0,191.7,16.6,,,
57a2ee77-a49e-4778-a13b-553cb5876134,south_fork_0,2025-06-13 15:00:27,454.8,191.8,16.6,,,
228c334e-5ae6-470c-818c-95a7fbcad8fb,south_fork_0,2025-06-13 15:15:27,456.0,190.7,16.6,,,
0b15b3e3-b8aa-419b-b912-1211bf1bbf2d,south_fork_0,2025-06-13 15:30:27,458.5,191.2,16.6,,,
2dc240ea-10fe-438b-9572-659bacc14c2b,south_fork_0,2025-06-13 15:45:27,459.8,192.0,16.6,,,
ebd55131-5ff7-4ae5-af1b-2c6043c2d62e,south_fork_0,2025-06-13 16:00:27,460.8,192.2,16.6,,,
f7bb228b-f8f0-4051-a835-4f6a2a84c4f9,south_fork_0,2025-06-13 16:15:27,460.8,191.5,16.7,,,
444e481f-ca3a-4ad2-8c49-7a53f75a32f7,south_fork_0,2025-06-13 16:30:27,461.0,192.5,16.7,,,
a1f79a77-9d22-4f14-947d-ecb8bf4b6f25,south_fork_0,2025-06-13 16:45:27,461.7,191.3,16.7,,,
ccb354e3-f304-44a7-8961-c03665cfc25c,south_fork_0,2025-06-13 17:00:27,462.2,192.0,16.7,,,
9962c3bf-e767-469d-b6cc-8c47006b1b8e,south_fork_0,2025-06-13 17:15:27,461.3,192.0,16.7,,,
e229da1b-d211-4a14-974f-b9121b9b558f,south_fork_0,2025-06-13 17:30:27,460.8,193.2,16.7,,,
04764a95-4ea9-439e-b58e-3ee6de282367,south_fork_0,2025-06-13 17:45:27,461.7,192.0,16.7,,,
76f9b584-7551-448a-bad3-1a2c1f8c5aac,south_fork_0,2025-06-13 18:00:27,461.3,193.2,16.8,,,
c7089276-1143-4505-bf5f-43acb274e21e,south_fork_0,2025-06-13 18:15:28,461.0,192.8,16.8,,,
a85caef6-098c-4d6c-9351-5d99a26bb39d,south_fork_0,2025-06-13 18:30:27,461.2,193.3,16.88,,,
49add8fa-9058-48a7-a315-2338ff186a19,south_fork_0,2025-06-13 18:45:28,461.5,193.0,16.9,,,
04ab582e-10fe-4b8c-b903-453887cb619c,south_fork_0,2025-06-13 19:00:27,462.2,193.2,16.9,,,
37c9fa73-fcfb-4df8-8a20-68e4bb3bf769,south_fork_0,2025-06-13 19:15:27,461.0,192.5,17.0,,,
f51c3933-f935-4616-9899-0b42c29dfd0d,south_fork_0,2025-06-13 19:30:27,462.3,193.2,17.0,,,
61d584be-2d9f-4881-a59b-7a6551abe4dc,south_fork_0,2025-06-13 19:45:27,462.8,193.2,17.08,,,
fe24e52d-7e8d-4b16-9f7e-3d7946770f73,south_fork_0,2025-06-13 20:00:27,460.8,193.0,17.1,,,
8be6910d-b088-4192-91bb-308f63fd933d,south_fork_0,2025-06-13 20:15:27,461.0,193.2,17.1,,,
ab144047-1448-4ef9-8d4f-0ae77a2ccadf,south_fork_0,2025-06-13 20:30:27,460.0,193.3,17.1,,,
7aeabf76-95b0-4197-bf26-b16c390d7238,south_fork_0,2025-06-13 20:45:27,460.0,193.7,17.1,,,
0c128e9f-a94d-40be-8f11-281859001297,south_fork_0,2025-06-13 21:00:27,460.2,192.8,17.1,,,
529fca86-7413-48c9-afdd-6eb811dee750,south_fork_0,2025-06-13 21:15:27,460.5,193.2,17.2,,,
a66e2770-3c5f-4c59-a255-7abfc77d3516,south_fork_0,2025-06-13 21:30:27,460.7,192.3,17.2,,,
1a2c8d3e-a35d-4d6a-a002-9d7ea6fe36ca,south_fork_0,2025-06-13 21:45:27,461.2,193.3,17.2,,,
7338c5ac-7f90-4e04-a77f-649f5e1ea1c3,south_fork_0,2025-06-13 22:00:28,462.2,192.7,17.15,,,
dda6d29f-9097-4449-b75c-8faeed025aa6,south_fork_0,2025-06-13 22:15:27,463.3,194.5,17.2,,,
9c6c6194-7ada-49f0-9fd7-a8648a422197,south_fork_0,2025-06-13 22:30:27,461.2,193.0,17.2,,,
39c73ba0-054c-4cea-b33b-683042447714,south_fork_0,2025-06-13 22:45:27,461.3,194.7,17.25,,,
bcfbb6b6-1d99-4d52-99ec-2d701a7f211d,south_fork_0,2025-06-13 23:00:27,461.0,192.7,17.3,,,
12d893dd-46b4-450c-9162-58fa3704fe6e,south_fork_0,2025-06-13 23:15:28,461.5,195.2,17.4,,,
d2483ced-d4f3-4d80-a417-d210ae82e2cf,south_fork_0,2025-06-13 23:30:27,460.8,193.8,17.4,,,
c6d93fa4-54a7-4d05-ba1d-6fa9da1aff6a,south_fork_0,2025-06-13 23:45:27,462.2,193.3,17.3,,,
baec89d8-6598-4010-84d1-faaeddadc862,south_fork_0,2025-06-14 00:00:28,459.8,193.7,17.3,,,
326511fc-ab39-4e87-bd5d-4f683c7eb6b7,south_fork_0,2025-06-14 00:15:28,460.7,198.2,17.37,,,
c05f930e-5f00-4622-8f67-ff854ede7a20,south_fork_0,2025-06-14 00:30:27,461.0,194.2,18.0,,,
7ad04dc9-a918-4d34-b803-6d215ebc1602,south_fork_0,2025-06-14 00:45:27,460.0,194.3,17.9,,,
f891cce3-c568-4f93-9f5f-06a2c489a693,south_fork_0,2025-06-14 01:00:27,459.8,193.8,17.7,,,
0937765b-b02f-4065-85e1-8960c1ab2443,south_fork_0,2025-06-14 01:15:27,460.3,193.7,17.6,,,
cecf5ff8-2af5-415a-a354-cd624f4b41f2,south_fork_0,2025-06-14 01:30:27,459.0,193.0,17.4,,,
0d754933-f15e-45ef-8928-eb027e1b889d,south_fork_0,2025-06-14 01:45:27,459.2,192.8,17.3,,,
ef0e2d22-c428-4d7e-8e84-1bc140db82c5,south_fork_0,2025-06-14 02:00:27,459.3,192.3,17.2,,,
c6c67c37-a60c-4546-8c9f-7514eeeb61f5,south_fork_0,2025-06-14 02:15:27,459.0,193.0,17.2,,,
1ac34315-2e15-49e7-b78c-c40f886f2db3,south_fork_0,2025-06-14 02:30:27,458.0,192.0,17.1,,,
3ad975b0-b9ee-46dc-8bc1-74165d9e4053,south_fork_0,2025-06-14 02:45:27,458.8,192.7,17.1,,,
6fda014f-89a4-482a-9d62-eb733da0e021,south_fork_0,2025-06-14 03:00:28,458.0,192.5,17.1,,,
37d5ce53-b15a-4127-b55b-6dfef51469dd,south_fork_0,2025-06-14 03:15:27,457.7,192.2,17.0,,,
181d6204-eebf-486c-839f-aeac0c41dd86,south_fork_0,2025-06-14 03:30:27,457.0,193.8,17.0,,,
bc0eb812-0d47-4c80-aa56-f1f486f47d60,south_fork_0,2025-06-14 03:45:27,457.0,192.8,17.0,,,
4cb7a985-50f0-44ab-8e72-4bb7bdefc092,south_fork_0,2025-06-14 04:00:27,456.7,193.0,17.0,,,
e36f229d-1044-49b3-af18-1695ae53af7e,south_fork_0,2025-06-14 04:15:27,457.0,192.8,17.0,,,
67b3f51d-2d01-4191-a520-dd064cdb7e8c,south_fork_0,2025-06-14 04:30:28,458.0,193.7,17.0,,,
6722b96f-5339-4101-8d67-ea74a6c0a959,south_fork_0,2025-06-14 04:45:27,457.8,193.2,16.9,,,
b3b3ba59-9b61-4248-8447-b504cd22236e,south_fork_0,2025-06-14 05:00:28,461.3,193.3,17.0,,,
ad481196-8305-43ec-9259-92cdb599d916,south_fork_0,2025-06-14 05:15:27,457.8,192.2,16.9,,,
ca3792b6-d3f6-4428-b202-8339883dd39f,south_fork_0,2025-06-14 05:30:27,459.0,191.2,16.9,,,
663455c5-56c6-4e29-a25e-92a18cef4c3e,south_fork_0,2025-06-14 05:45:27,455.8,193.3,16.9,,,
cb2ed1fc-b331-4ede-81c5-970440365cd9,south_fork_0,2025-06-14 06:00:27,455.7,192.5,16.9,,,
c2a0c5bb-3637-4417-ac3e-d9b15df1f957,south_fork_0,2025-06-14 06:15:27,455.7,193.2,16.9,,,
66005c7e-bbdb-4c56-9e28-b296e25df623,south_fork_0,2025-06-14 06:30:27,455.8,192.5,16.9,,,
4df7beb6-c258-4ded-8d26-c6e0c9fcfed9,south_fork_0,2025-06-14 06:45:27,455.8,192.2,16.9,,,
b1770cd2-0d05-4481-be82-fb519c362e2e,south_fork_0,2025-06-14 07:00:27,455.3,192.7,16.9,,,
7becd0a4-ee8d-4dad-8986-546cb80f2efe,south_fork_0,2025-06-14 07:15:27,456.0,192.5,16.9,,,
95dafb64-31f6-4e6e-8a63-1b2e88cea760,south_fork_0,2025-06-14 07:30:27,455.5,192.2,16.9,,,
a092e5d0-a642-4136-bb9a-1311408126f0,south_fork_0,2025-06-14 07:45:27,455.3,193.2,16.9,,,
15560f29-7613-4dd5-8993-e25659e0e96e,south_fork_0,2025-06-14 08:00:27,454.7,193.2,16.8,,,
bbd36b81-393e-4c7c-9b1a-fb3e2d7451d2,south_fork_0,2025-06-14 08:15:27,454.7,193.0,16.8,,,
aaa9fb92-65c2-4b66-a541-e5b0ec3e477d,south_fork_0,2025-06-14 08:30:28,455.0,192.7,16.8,,,
fd669347-fcf1-4be7-9f0e-068d9fed731d,south_fork_0,2025-06-14 08:45:27,456.0,194.0,16.8,,,
ce8f0dc3-ea5b-407f-9152-7f8d161a8552,south_fork_0,2025-06-14 09:00:28,455.7,194.3,16.8,,,
0f4fdf88-ccec-4e99-aa7e-82c16747d2df,south_fork_0,2025-06-14 09:15:27,455.7,192.8,16.8,,,
d43e12ca-1899-4cf3-93a3-e8e12ed49523,south_fork_0,2025-06-14 09:30:27,455.7,193.3,16.8,,,
8efd7f45-568c-46ae-9055-ff231eab5c09,south_fork_0,2025-06-14 09:45:27,455.8,193.5,16.7,,,
ff2aaaf8-30b6-446f-8b06-54d30e4c04a2,south_fork_0,2025-06-14 10:00:27,456.3,194.0,16.7,,,
9d72e5f7-85d0-47ce-be6e-362d5c9982c3,south_fork_0,2025-06-14 10:15:27,455.7,193.2,16.8,,,
16c8c726-3544-44e5-bc22-a33eccae9090,south_fork_0,2025-06-14 10:30:27,455.2,194.2,16.8,,,
a5611881-1838-4736-bf2e-653d9bb0a313,south_fork_0,2025-06-14 10:45:28,455.5,193.8,16.73,,,
2ecff881-e04c-437f-b115-80995ce8089f,south_fork_0,2025-06-14 11:00:28,455.8,193.0,16.7,,,
00c768b2-7b8e-4fc0-afed-01346b2e89ea,south_fork_0,2025-06-14 11:15:30,454.8,193.0,16.7,,,
33c794a4-235d-4048-bebd-277847b62a34,south_fork_0,2025-06-14 11:30:27,454.7,192.8,16.7,,,
ef38db68-e70f-4b81-a34e-79e06fbdec26,south_fork_0,2025-06-14 11:45:27,454.2,192.8,16.7,,,
1bc83801-ba22-4b00-a6e7-1c541c71027f,south_fork_0,2025-06-14 12:00:27,454.2,193.2,16.7,,,
87f5f717-796e-4b61-8a0b-6f7d67b2f61b,south_fork_0,2025-06-14 12:15:27,455.0,193.8,16.7,,,
ec1588ca-700c-4661-9eb2-513148bb2fb2,south_fork_0,2025-06-14 12:30:28,454.8,193.3,16.7,,,
9541a1f4-5228-482c-baf0-3db793fe38cf,south_fork_0,2025-06-14 12:45:27,454.7,194.0,16.7,,,
55552c36-d1b8-4f9c-8ac4-611d5c9727f2,south_fork_0,2025-06-14 13:00:27,453.8,193.2,16.7,,,
fb9d63ff-5e22-4c1e-adc6-52202917faea,south_fork_0,2025-06-14 13:15:27,453.5,192.8,16.7,,,
20fd8583-a25d-48fa-9448-81a12d0e5a38,south_fork_0,2025-06-14 13:30:28,453.8,194.2,16.7,,,
973db404-7ab8-4805-8db5-7c5e9adbb902,south_fork_0,2025-06-14 13:45:27,453.2,192.2,16.7,,,
358d62e4-6f88-4a29-a514-8193b46470f3,south_fork_0,2025-06-14 14:00:27,453.0,192.8,16.7,,,
275f02cb-79fc-47d1-8837-ca2b143f06f0,south_fork_0,2025-06-14 14:15:27,452.8,192.3,16.7,,,
caaaf770-c58f-4fe4-8924-860531f424db,south_fork_0,2025-06-14 14:30:27,453.2,193.3,16.7,,,
e69c3d02-3d18-4cdb-9809-523ddde87a80,south_fork_0,2025-06-14 14:45:27,453.0,193.5,16.7,,,
40ce43df-6caf-4c52-b46f-8e3e96d367bd,south_fork_0,2025-06-14 15:00:28,453.3,193.3,16.8,,,
be4a24aa-bf2b-4b7d-bef8-15333dac8de4,south_fork_0,2025-06-14 15:15:27,453.0,194.0,16.8,,,
f1c230bd-b1ad-49af-aca0-592875bfa797,south_fork_0,2025-06-14 15:30:27,453.2,192.0,16.8,,,
f2c51968-6158-4b83-920e-98af0199f63d,south_fork_0,2025-06-14 15:45:27,453.7,192.8,16.8,,,
a282f48a-172c-4a75-9e58-7eb8dc403a3b,south_fork_0,2025-06-14 16:00:27,452.7,194.0,16.8,,,
d52496ae-318e-41fd-b79b-65c86148e30f,south_fork_0,2025-06-14 16:15:27,452.3,193.3,16.8,,,
c558c6d3-5b83-4daa-be98-c6ccdad82120,south_fork_0,2025-06-14 16:30:27,454.0,193.0,16.9,,,
87d7b16b-d38a-4928-b420-f24d8f1b08c5,south_fork_0,2025-06-14 16:45:29,451.8,194.0,16.9,,,
17ddcccc-bf44-4df5-9d33-9a2613787d28,south_fork_0,2025-06-14 17:00:27,454.0,193.5,16.9,,,
73873ae3-1663-4a45-9f21-127cb5cbc270,south_fork_0,2025-06-14 17:15:28,452.7,193.5,17.0,,,
a31cbfff-2ff9-42af-8a56-e750b824f934,south_fork_0,2025-06-14 17:30:27,451.8,193.5,17.0,,,
72b2247b-6421-4d8b-97d1-db7ed2667201,south_fork_0,2025-06-14 17:45:27,452.0,193.0,17.0,,,
32112d3b-0f73-4dda-aabd-648e681b766b,south_fork_0,2025-06-14 18:00:27,453.7,194.2,17.1,,,
79be4f0c-0469-4ccf-bd44-b33236c0dd0d,south_fork_0,2025-06-14 18:15:27,453.0,193.8,17.1,,,
3f36482c-3b34-4bb4-80b4-1d9763067335,south_fork_0,2025-06-14 18:30:27,456.3,194.5,17.2,,,
0a3fe61d-6a4b-4c77-b316-76d2fe4f778e,south_fork_0,2025-06-14 18:45:28,451.7,195.8,17.2,,,
1628b254-34a7-4b51-a9dd-06416ea20332,south_fork_0,2025-06-14 19:00:27,452.3,193.5,17.2,,,
5bafa830-655f-41f4-b501-fc5f92208cb3,south_fork_0,2025-06-14 19:15:27,449.0,194.0,17.3,,,
0e2fb1a0-2149-49d8-b812-faceb99f2c6c,south_fork_0,2025-06-14 19:30:27,448.0,194.7,17.3,,,
0762ccb0-040e-43fb-9be5-a8f938427c21,south_fork_0,2025-06-14 19:45:27,448.5,192.7,17.2,,,
bbf6978d-0d50-4ebd-b55d-2d75e69d7180,south_fork_0,2025-06-14 20:00:27,448.5,194.8,17.2,,,
eb3cbf75-7e6c-402b-8029-1198f7592918,south_fork_0,2025-06-14 20:15:28,449.2,194.7,17.23,,,
e563e3a5-3a26-4bc2-871e-cab30e8bc5b2,south_fork_0,2025-06-14 20:30:27,450.0,194.7,17.3,,,
a833f7f0-baac-475f-8b01-19ff38f5b0e9,south_fork_0,2025-06-14 20:45:27,451.2,195.8,17.3,,,
07d0eb3b-3e4d-481d-bd96-1ff74d753a8f,south_fork_0,2025-06-14 21:15:27,450.3,194.7,17.3,,,
1732229a-25a3-484d-b12f-ab29dae7e8e7,south_fork_0,2025-06-14 21:30:27,450.5,193.7,17.3,,,
