uuid,site_code,DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt
aeed92ce-7720-4db9-83bb-7b2ac44ba110,south_fork_1,2025-09-09 04:15:00,596.5,57.8,18.6,4.124
23682662-f38f-4d24-ac01-2d2ee8ded7d3,south_fork_1,2025-09-09 04:30:00,596.5,58.3,18.6,4.124
0c58d6f7-514f-4c74-bfc9-5a37c9c52e8c,south_fork_1,2025-09-09 04:45:00,596.2,58.3,18.6,4.124
9b4ae283-35df-4d4e-9fd4-14379e870e60,south_fork_1,2025-09-09 05:00:00,596.8,57.8,18.6,4.124
af7766d5-5145-49a6-871f-a4b11b83eb19,south_fork_1,2025-09-09 05:15:00,596.5,57.8,18.6,4.124
ecbaa9cb-6984-4707-bd03-34d938f768f1,south_fork_1,2025-09-09 05:30:00,596.5,58.5,18.7,4.124
60e29e83-5630-4920-a1ec-4cb994ca93f8,south_fork_1,2025-09-09 05:45:00,595.8,58.0,18.7,4.124
dc8d6a55-10e4-4f7f-adc2-16b975223eae,south_fork_1,2025-09-09 06:00:00,597.2,58.3,18.7,4.124
e7680336-c777-4cf7-a8dc-950a7d91b7d7,south_fork_1,2025-09-09 06:15:00,597.0,56.7,18.7,4.124
88857874-59a8-4e31-8614-6535fff44b3a,south_fork_1,2025-09-09 06:30:00,597.3,58.8,18.7,4.124
f28611d8-caae-4459-8491-8320d9cda6ae,south_fork_1,2025-09-09 06:45:00,597.3,58.2,18.68,4.109
adf6e1f3-1f99-428f-b7a9-1c0758e6b2ce,south_fork_1,2025-09-09 07:00:00,598.0,58.2,18.63,4.124
f2b76834-8ea0-4cbd-9ba3-ca71dee10710,south_fork_1,2025-09-09 07:15:00,598.8,61.7,18.6,4.124
4a87029c-bd88-488f-b197-2db4d5ac7c8b,south_fork_1,2025-09-09 07:30:00,598.3,58.5,18.6,4.124
7b54ccd9-5f90-4d8a-abc8-67a9a9b88dce,south_fork_1,2025-09-09 07:45:00,598.8,58.8,18.6,4.124
1c7f5783-33f6-4925-8aec-b6de159a12e7,south_fork_1,2025-09-09 08:00:00,598.7,59.2,18.7,4.124
20037383-dfdd-4a2d-a33d-3383006937f6,south_fork_1,2025-09-09 08:15:00,598.2,58.8,18.7,4.124
3763e2bb-1e85-4955-aa70-5b88c4f9b2d7,south_fork_1,2025-09-09 08:30:00,599.0,58.3,18.7,4.124
90d652a8-7a36-4ee6-b650-dd182d14d33c,south_fork_1,2025-09-09 08:45:00,599.0,59.2,18.6,4.109
8988c677-a925-4d2d-a629-834322e3b2a9,south_fork_1,2025-09-09 09:00:00,599.2,59.0,18.6,4.124
544288a1-9046-4c2f-b218-352429963d57,south_fork_1,2025-09-09 09:15:00,600.2,59.7,18.6,4.124
950c6ddb-d11d-4fa0-9733-144db8d8fc36,south_fork_1,2025-09-09 09:30:00,599.8,59.7,18.6,4.109
d5659ad5-c5fc-4bd0-a577-38cb3ceee6c3,south_fork_1,2025-09-09 09:45:00,600.3,59.2,18.6,4.109
49673aa4-12c9-4f84-aef3-4eca451f7582,south_fork_1,2025-09-09 10:00:00,600.2,58.5,18.6,4.124
dc26588f-d7e5-4b61-bad2-72ac427c147a,south_fork_1,2025-09-09 10:15:00,600.3,59.8,18.6,4.124
73d770b5-daa5-42a7-99e6-9052c8f2ac15,south_fork_1,2025-09-09 10:30:00,600.7,60.3,18.6,4.124
e8a816c6-b386-42a0-a650-30fad49f40ca,south_fork_1,2025-09-09 10:45:00,599.5,59.5,18.6,4.124
baebfbfe-93d5-4839-b9fd-3a07aa279255,south_fork_1,2025-09-09 11:00:00,599.7,61.0,18.5,4.124
7e286c88-ec42-4c5f-abee-68f3bf36deec,south_fork_1,2025-09-09 11:15:00,599.8,61.5,18.5,4.124
95b334b0-7157-4d0a-b25c-2eb419ef17fa,south_fork_1,2025-09-09 11:30:00,600.0,61.2,18.5,4.124
76a193f7-3716-4372-aa87-8c4884c77c9b,south_fork_1,2025-09-09 11:45:00,599.8,61.5,18.5,4.109
5245d10e-425e-4e04-a2f3-61a2954b7b55,south_fork_1,2025-09-09 12:00:00,600.2,63.2,18.5,4.109
65f080f9-3a04-483a-8cd8-0ed800909d4d,south_fork_1,2025-09-09 12:15:00,600.2,62.7,18.5,4.124
b165fa48-ae67-42c1-803f-ac0c2f00c1ea,south_fork_1,2025-09-09 12:30:00,600.0,63.2,18.4,4.109
61c4f2c8-78ae-4c63-81a5-b8b4776623f3,south_fork_1,2025-09-09 12:45:00,600.3,62.3,18.4,4.109
f3243659-6496-4ff6-aad8-5638e40d8b55,south_fork_1,2025-09-09 13:00:00,601.2,62.3,18.5,4.109
e56be69f-494b-43bc-920d-43e5fa33ef30,south_fork_1,2025-09-09 13:15:00,601.2,62.5,18.5,4.109
94a28733-2f7e-4155-8bcb-7f545b606c15,south_fork_1,2025-09-09 13:30:00,600.3,62.8,18.48,4.109
877b66a3-a49f-4628-a865-c1f8909fe225,south_fork_1,2025-09-09 13:45:00,596.8,62.5,18.4,4.109
7ff4795c-4cfd-4689-9170-4b43984e08a2,south_fork_1,2025-09-09 14:00:00,591.8,62.3,18.4,4.109
03078580-f8e4-4912-86de-01c7a9ba90e8,south_fork_1,2025-09-09 14:15:00,585.2,62.2,18.4,4.124
3e4f2995-0716-4d15-9ec6-77106e09801e,south_fork_1,2025-09-09 14:30:00,581.5,63.2,18.4,4.094
db8b8aa5-e5e5-4224-85db-3bb69bfb9aa4,south_fork_1,2025-09-09 14:45:00,576.3,66.7,18.4,4.109
003cca41-27ce-4510-97b1-b0bf081a406e,south_fork_1,2025-09-09 15:00:00,577.3,63.8,18.4,4.109
8a54b69c-cf55-4b48-8279-8a79d52269a6,south_fork_1,2025-09-09 15:15:00,576.8,63.5,18.4,4.109
47bb2ce4-4421-42db-8816-de9050ea57d2,south_fork_1,2025-09-09 15:30:00,576.3,62.2,18.5,4.109
cd6c5106-d817-4e29-bec6-238fe761dd25,south_fork_1,2025-09-09 15:45:00,577.3,62.5,18.5,4.109
14770dfb-e78f-4923-8d78-97f1db1c1eab,south_fork_1,2025-09-09 16:00:00,539.5,70.7,18.7,4.109
522aece4-276f-4a31-b006-f5ffdb63819f,south_fork_1,2025-09-09 16:15:00,536.8,66.3,18.9,4.109
934263c2-69d9-4563-b887-4b7bcde0f448,south_fork_1,2025-09-09 16:30:00,548.8,64.8,18.7,4.124
60f530a5-543d-4c82-9bc5-09a7f673b0ae,south_fork_1,2025-09-09 16:45:00,548.3,66.5,18.7,4.215
c5f29802-b664-4efe-acc9-c9941f673d28,south_fork_1,2025-09-09 17:00:00,550.8,66.8,18.8,4.109
62606086-9349-4919-bba9-001f9d34ebde,south_fork_1,2025-09-09 17:15:00,548.8,64.7,18.7,4.109
92813643-52fb-4d2e-a16e-a9650bf37950,south_fork_1,2025-09-09 17:30:00,550.5,64.2,18.7,4.124
7ff51c99-5f91-472a-9069-9a8513e2571f,south_fork_1,2025-09-09 17:45:00,555.0,64.7,18.7,4.109
db2e962b-a7a9-44bb-ae0f-5a66b1d940c1,south_fork_1,2025-09-09 18:00:00,552.7,66.7,18.6,4.109
04a59c31-4121-4cb7-8182-b376b40b4af7,south_fork_1,2025-09-09 18:15:00,562.2,64.2,18.7,4.215
7cb9c019-a0f0-4ac6-92e9-5c706576741f,south_fork_1,2025-09-09 18:30:00,561.5,64.7,18.7,4.109
85e25f4b-0553-4b52-9860-59c4b44e0336,south_fork_1,2025-09-09 18:45:00,557.2,62.3,18.7,4.215
a82d6614-7c96-453b-a8fe-2d6bbb2b9aa6,south_fork_1,2025-09-09 19:00:00,554.3,63.3,18.7,4.215
6a38312e-5b63-4ba5-b8b3-3da644648578,south_fork_1,2025-09-09 19:15:00,553.0,62.7,18.7,4.215
d9ad9814-1399-472f-9e70-f80b9038c524,south_fork_1,2025-09-09 19:30:00,553.8,61.0,18.7,4.215
bb0c3d8f-1e6b-468e-b873-f9fcad2c9fa0,south_fork_1,2025-09-09 19:45:00,555.7,61.5,18.7,4.215
7d656804-1ee1-4c03-bfe8-5199917d1a66,south_fork_1,2025-09-09 20:00:00,558.2,67.0,18.8,4.23
80bb0c77-f9de-485a-bb19-9b058beb95c5,south_fork_1,2025-09-09 20:15:00,559.5,64.3,18.9,4.23
1b405c6f-3871-4bcc-9788-af20ee79d0d8,south_fork_1,2025-09-09 20:30:00,560.8,62.2,19.0,4.23
1e22d39d-3acf-434a-bc8b-6f2ca2f62fe6,south_fork_1,2025-09-09 20:45:00,562.0,62.2,19.2,4.23
cdb0387b-3c9f-45ed-82bb-09ab8df5e251,south_fork_1,2025-09-09 21:00:00,562.8,62.2,19.3,4.23
7a1fe212-6e41-4d6a-8312-a2c92733ee52,south_fork_1,2025-09-09 21:15:00,567.8,62.3,19.2,4.215
487db5ae-7dcb-40ca-a3d9-21a09254c40f,south_fork_1,2025-09-09 21:30:00,570.2,62.8,19.1,4.215
40bc9dfb-ff83-4182-8425-0347ad5e96fa,south_fork_1,2025-09-09 21:45:00,568.2,63.2,19.0,4.23
a4f9abee-a867-46b9-97f1-83ea9d5b631e,south_fork_1,2025-09-09 22:00:00,568.0,62.8,19.1,4.23
a8fa0aa8-5643-485d-adae-08eb38699e67,south_fork_1,2025-09-09 22:15:00,570.0,63.2,19.1,4.215
08cdc110-e39d-44a6-8ea5-5a2cef94a1b1,south_fork_1,2025-09-09 22:30:00,570.7,63.5,19.0,4.215
bd47bfb2-a0e7-4c19-b35c-b00d7a28354a,south_fork_1,2025-09-09 22:45:00,570.2,62.3,19.0,4.215
008e9292-5245-4b9f-8aba-190aea503103,south_fork_1,2025-09-09 23:00:00,571.0,64.0,19.0,4.139
3b738a25-2ac9-4c6a-9606-2adf712e4370,south_fork_1,2025-09-09 23:15:00,568.7,63.5,19.0,4.23
89edb06f-7de9-4800-9b6a-8894f92dc17d,south_fork_1,2025-09-09 23:30:00,569.3,63.3,19.0,4.23
5c23e5fd-3334-4251-93d4-df19a0b9c8de,south_fork_1,2025-09-09 23:45:00,569.0,62.0,19.0,4.2
07d3e9c2-c729-45de-93b3-061bdc3d8848,south_fork_1,2025-09-10 00:00:00,567.7,61.8,19.0,4.23
8b2c7d2e-a66f-42cb-8461-3fceac5cf635,south_fork_1,2025-09-10 00:15:00,566.7,61.3,18.98,4.215
662b61e8-40f9-409e-8fe5-52fce6277992,south_fork_1,2025-09-10 00:30:00,565.5,62.3,18.9,4.215
90a10e6f-81ff-422b-a3c3-145ad01610f0,south_fork_1,2025-09-10 00:45:00,566.3,62.8,18.9,4.124
a2e77601-c353-4159-9e3f-a2514fa30486,south_fork_1,2025-09-10 01:00:00,567.0,62.0,18.8,4.124
8ea52a9d-e7ea-48a3-9d62-946459e1a671,south_fork_1,2025-09-10 01:15:00,570.3,62.5,18.8,4.124
f7e84af7-23eb-4aae-9cb3-0996fc3d5a64,south_fork_1,2025-09-10 01:30:00,570.0,61.0,18.77,4.124
1def7aea-d560-4197-88e5-d8d0c72a5f3e,south_fork_1,2025-09-10 01:45:00,568.0,61.7,18.7,4.124
0049348b-b3be-4e14-bc9c-484890b06c8c,south_fork_1,2025-09-10 02:00:00,571.5,62.3,18.7,4.124
819b7faa-5e92-4976-845b-cc85ccc8e19e,south_fork_1,2025-09-10 02:15:00,578.8,62.8,18.7,4.124
2639f8ab-6de0-416b-be74-4b26de17b8b7,south_fork_1,2025-09-10 02:30:00,576.0,63.3,18.7,4.124
7c3fd489-3c52-4654-a094-30c8214d490d,south_fork_1,2025-09-10 02:45:00,571.7,61.7,18.7,4.124
2b752c0c-6947-435b-979c-9428cf200052,south_fork_1,2025-09-10 03:00:00,576.2,61.0,18.6,4.109
9f29f23f-f648-4654-8f1c-190d6a0253b0,south_fork_1,2025-09-10 03:15:00,576.8,61.0,18.6,4.124
b0baafa3-9ddb-4ab8-9f3f-3f41d3037386,south_fork_1,2025-09-10 03:30:00,576.3,62.0,18.6,4.124
7a911ec9-3b83-412d-8f41-81192bb677e1,south_fork_1,2025-09-10 03:45:00,576.3,62.2,18.5,4.124
6cf1ecc3-705e-41cb-aeb6-7038a7f5b3a6,south_fork_1,2025-09-10 04:00:00,576.7,64.0,18.5,4.124
6896bc9b-fd92-42e6-9670-8b068543bed4,south_fork_1,2025-09-10 04:15:00,576.3,63.8,18.5,4.124
350f3d46-1eb7-4f26-b130-c71e7b80b103,south_fork_1,2025-09-10 04:30:00,576.2,63.2,18.5,4.124
c7527756-59e4-44f2-bcfc-fb8337fa41a4,south_fork_1,2025-09-10 04:45:00,575.5,61.7,18.5,4.124
32e7b0f5-c101-49be-88cb-e78994a95f84,south_fork_1,2025-09-10 05:00:00,575.7,64.8,18.4,4.124
136ac4d3-ae10-484d-b56a-0272d42ba29f,south_fork_1,2025-09-10 05:15:00,576.7,62.0,18.4,4.124
30d9e818-5a64-4a94-a636-9d0c322efdd3,south_fork_1,2025-09-10 05:30:00,577.2,62.8,18.5,4.124
1b0fdbc2-9a8e-45f8-b014-fd107d408b8a,south_fork_1,2025-09-10 05:45:00,576.3,63.3,18.5,4.124
df9599d9-da32-4301-95b4-cd21ed68d387,south_fork_1,2025-09-10 06:00:00,576.5,62.8,18.5,4.124
633181a8-5cc0-4172-91bc-b2c3d3bb3d48,south_fork_1,2025-09-10 06:15:00,576.8,62.5,18.4,4.124
07ae31da-0757-40b5-bf90-8010e27a19d3,south_fork_1,2025-09-10 06:30:00,577.0,63.0,18.4,4.124
781c550d-3562-4282-aa3d-3159aea97e6b,south_fork_1,2025-09-10 06:45:00,574.8,62.8,18.4,4.124
b0ae274d-4ac3-446d-908a-2b6e2f98ec09,south_fork_1,2025-09-10 07:00:00,576.2,64.2,18.4,4.124
0a96fffd-2d29-4591-87bf-9ef9f7bd1de3,south_fork_1,2025-09-10 07:15:00,576.5,63.8,18.4,4.109
dceb6ac6-0307-436c-af2b-43459625c7a1,south_fork_1,2025-09-10 07:30:00,430.7,77.8,18.92,4.109
2a04058b-a62f-449b-a3db-5f4a5e3dc643,south_fork_1,2025-09-10 07:45:00,408.7,75.3,19.0,4.124
08ab7c3a-ebe7-400e-8ec4-ad681bc2a2b4,south_fork_1,2025-09-10 08:00:00,489.3,131.8,18.5,4.109
382adc1b-d170-40b6-b9f0-2237b3383539,south_fork_1,2025-09-10 08:15:00,382.5,107.2,18.4,4.109
85ac31ad-9204-4d2a-b966-ed0d24059be1,south_fork_1,2025-09-10 08:30:00,317.3,126.5,18.5,4.109
3bd10844-06a9-43df-a5ea-e9c56cbb91af,south_fork_1,2025-09-10 08:45:00,545.3,111.5,18.2,4.109
9593024e-b1d9-4101-b923-23fb3bae4f47,south_fork_1,2025-09-10 09:00:00,563.5,99.2,18.0,4.109
1d0ad793-b231-42cd-8571-94a67d2f9b6b,south_fork_1,2025-09-10 09:15:00,543.5,91.0,17.9,4.124
f523c459-0361-4fdf-9ddd-99a7c24c22c4,south_fork_1,2025-09-10 09:30:00,520.7,86.3,17.9,4.109
6327d552-21c6-42e4-9eba-84c14c2a2f72,south_fork_1,2025-09-10 09:45:00,505.5,82.8,17.85,4.109
0dad459f-dd8b-428c-8861-dd34b59c6aff,south_fork_1,2025-09-10 10:00:00,497.5,79.8,17.87,4.109
d41099c6-9d8c-46c5-b326-d32ce106bdd1,south_fork_1,2025-09-10 10:15:00,489.7,76.8,17.9,4.109
b03d72f2-23ea-43c1-ad72-c5265cc90217,south_fork_1,2025-09-10 10:30:00,482.2,77.5,17.9,4.109
60feec41-333b-455c-80c1-1d5e8f35e3df,south_fork_1,2025-09-10 10:45:00,478.3,71.8,17.9,4.109
06af1f52-fc94-4555-87a3-ddd621acf3a0,south_fork_1,2025-09-10 11:00:00,476.7,70.2,18.0,4.109
6dd8d345-7fad-4c99-99de-7a91e5b51be6,south_fork_1,2025-09-10 11:15:00,474.0,69.8,18.0,4.109
c2af2708-b3c3-400a-8130-f992391025e5,south_fork_1,2025-09-10 11:30:00,472.5,69.2,17.9,4.109
7c4e1cae-1cb4-4a8e-8c1b-e589549203a2,south_fork_1,2025-09-10 11:45:00,471.2,69.0,17.9,4.109
ff5f5e80-19e2-4d9b-a570-c7409fdb9229,south_fork_1,2025-09-10 12:00:00,471.0,70.0,17.9,4.109
bc0b1478-bf98-47cc-8898-34be50bb251a,south_fork_1,2025-09-10 12:15:00,472.0,69.8,17.9,4.109
b3d80ec6-6731-4d46-a81d-2df8236d07ff,south_fork_1,2025-09-10 12:30:00,473.0,68.5,17.9,4.109
03ca7820-bee6-4573-9a7e-1950c23043e2,south_fork_1,2025-09-10 12:45:00,474.5,68.2,17.9,4.109
27a9334d-d954-42f2-bc7d-2e70bc4eed49,south_fork_1,2025-09-10 13:00:00,477.2,68.0,17.9,4.124
94e6868a-5bca-481d-9f98-214f7a7cd539,south_fork_1,2025-09-10 13:15:00,482.0,69.3,17.9,4.109
230e5ea7-1eee-4d97-8911-f6aa8f44a612,south_fork_1,2025-09-10 13:30:00,484.3,67.0,17.9,4.109
